districtcode,city_geocode,city,district_geocode,district,lon,lat,sta_fc,sta_rt,province,fc_lon,fc_lat,rt_lon,rt_lat
540424,540400,林芝市,540424,波密,95.768151,29.858771,56227,56227,西藏自治区,95.7667,29.8667,95.7667,29.8667
540425,540400,林芝市,540425,察隅,97.465002,28.660244,56434,56434,西藏自治区,97.4667,28.6667,97.4667,28.6667
540426,540400,林芝市,540426,朗县,93.073429,29.0446,56308,56308,西藏自治区,93.0747,29.0461,93.0747,29.0461
540500,540500,山南市,540500,山南,91.766529,29.236023,55598,55598,西藏自治区,91.7667,29.2667,91.7667,29.2667
540502,540500,山南市,540502,乃东,91.76525,29.236106,55598,55598,西藏自治区,91.7667,29.2667,91.7667,29.2667
540521,540500,山南市,540521,扎囊,91.338,29.246476,55691,55691,西藏自治区,91.3469,29.26,91.3469,29.26
540522,540500,山南市,540522,贡嘎,90.985271,29.289078,55589,55589,西藏自治区,90.9833,29.3,90.9833,29.3
540523,540500,山南市,540523,桑日,92.015732,29.259774,55599,55599,西藏自治区,92.0197,29.2625,92.0197,29.2625
540524,540500,山南市,540524,琼结,91.683753,29.025242,55597,55597,西藏自治区,91.6833,29.0333,91.6833,29.0333
540525,540500,山南市,540525,曲松,92.201066,29.063656,55693,55693,西藏自治区,92.2031,29.0617,92.2031,29.0617
540526,540500,山南市,540526,措美,91.432347,28.437353,55694,55694,西藏自治区,91.4358,28.4372,91.4358,28.4372
540527,540500,山南市,540527,洛扎,90.858243,28.385765,55686,55686,西藏自治区,90.8408,28.3864,90.8408,28.3864
540528,540500,山南市,540528,加查,92.591043,29.140921,56307,56307,西藏自治区,92.5833,29.15,92.5833,29.15
540529,540500,山南市,540529,隆子,92.463309,28.408548,55696,55696,西藏自治区,92.4667,28.4167,92.4667,28.4167
540530,540500,山南市,540530,错那,91.960132,27.991707,55690,55690,西藏自治区,91.95,27.9833,91.95,27.9833
540531,540500,山南市,540531,浪卡子,90.398747,28.96836,55681,55681,西藏自治区,90.4,28.9667,90.4,28.9667
540600,540600,那曲市,540600,那曲,92.060214,31.476004,55299,55299,西藏自治区,92.0667,31.4833,92.0667,31.4833
540602,540600,那曲市,540602,色尼,92.060214,31.476004,55299,55299,西藏自治区,92.0667,31.4833,92.0667,31.4833
540621,540600,那曲市,540621,嘉黎,93.232907,30.640846,56202,56202,西藏自治区,93.2833,30.6667,93.2833,30.6667
540622,540600,那曲市,540622,比如,93.68044,31.479917,56109,56109,西藏自治区,93.7833,31.4833,93.7833,31.4833
540623,540600,那曲市,540623,聂荣,92.303659,32.107855,55298,55298,西藏自治区,92.3122,32.1169,92.3122,32.1169
540624,540600,那曲市,540624,安多,91.681879,32.260299,55294,55294,西藏自治区,91.1,32.35,91.1,32.35
540625,540600,那曲市,540625,申扎,88.709777,30.929056,55472,55472,西藏自治区,88.6425,30.9592,88.6425,30.9592
540626,540600,那曲市,540626,索县,93.784964,31.886173,56106,56106,西藏自治区,93.7833,31.8833,93.7833,31.8833
540627,540600,那曲市,540627,班戈,90.011822,31.394578,55279,55279,西藏自治区,90.0167,31.3833,90.0167,31.3833
540628,540600,那曲市,540628,巴青,94.054049,31.918691,56114,56114,西藏自治区,94.0342,31.9283,94.0342,31.9283
540629,540600,那曲市,540629,尼玛,87.236646,31.784979,55361,55361,西藏自治区,87.2331,31.7875,87.2331,31.7875
540630,540600,那曲市,540630,双湖,88.838578,33.18698,55178,55178,西藏自治区,88.8397,33.1997,88.8397,33.1997
542500,542500,阿里地区,542500,阿里地区,80.105498,32.503187,55228,55248,西藏自治区,80.0833,32.5,84.4167,32.15
542521,542500,阿里地区,542521,普兰,81.177588,30.291896,55437,55437,西藏自治区,81.25,30.2833,81.25,30.2833
542522,542500,阿里地区,542522,札达,79.803191,31.478587,55325,55325,西藏自治区,79.8003,31.4803,79.8003,31.4803
542523,542500,阿里地区,542523,噶尔,80.105005,32.503373,55234,55228,西藏自治区,81.1369,32.3861,80.0833,32.5
542524,542500,阿里地区,542524,日土,79.731937,33.382454,55125,55125,西藏自治区,79.7336,33.3764,79.7336,33.3764
542525,542500,阿里地区,542525,革吉,81.142896,32.389192,55234,55234,西藏自治区,81.1369,32.3861,81.1369,32.3861
542526,542500,阿里地区,542526,改则,84.062384,32.302076,55248,55248,西藏自治区,84.4167,32.15,84.4167,32.15
542527,542500,阿里地区,542527,措勤,85.159254,31.016774,55357,55357,西藏自治区,85.1594,31.0164,85.1594,31.0164
610100,610100,西安市,610100,西安,108.948024,34.263161,57036,868870,陕西省,108.93,34.3,108.9383,34.3056
610102,610100,西安市,610102,新城区,108.959903,34.26927,57036,868870,陕西省,108.93,34.3,108.9383,34.3056
610103,610100,西安市,610103,碑林,108.946994,34.251061,57036,868870,陕西省,108.93,34.3,108.9383,34.3056
610104,610100,西安市,610104,莲湖,108.933194,34.2656,57036,868870,陕西省,108.93,34.3,108.9383,34.3056
610111,610100,西安市,610111,灞桥,109.067261,34.267453,57036,868870,陕西省,108.93,34.3,108.9383,34.3056
610112,610100,西安市,610112,未央,108.946022,34.30823,57036,868870,陕西省,108.93,34.3,108.9383,34.3056
610113,610100,西安市,610113,雁塔,108.926593,34.213389,57036,868870,陕西省,108.93,34.3,108.9383,34.3056
610114,610100,西安市,610114,阎良,109.22802,34.662141,57040,57040,陕西省,109.0711,34.5447,109.0711,34.5447
610115,610100,西安市,610115,临潼,109.213986,34.372065,57044,57044,陕西省,109.2333,34.4,109.2333,34.4
610116,610100,西安市,610116,长安,108.941579,34.157097,57039,57039,陕西省,108.8833,34.0833,108.8833,34.0833
610117,610100,西安市,610117,高陵,109.088896,34.535065,57040,57040,陕西省,109.0711,34.5447,109.0711,34.5447
610118,610100,西安市,610118,鄠邑,108.607385,34.108668,57132,57132,陕西省,108.5833,34.1333,108.5833,34.1333
610122,610100,西安市,610122,蓝田,109.317634,34.156189,57047,57047,陕西省,109.3167,34.1667,109.3167,34.1667
610124,610100,西安市,610124,周至,108.216465,34.161532,57032,57032,陕西省,108.2056,34.1442,108.2056,34.1442
610200,610200,铜川市,610200,铜川,108.979608,34.916582,57037,57037,陕西省,108.9722,34.9328,108.9722,34.9328
610202,610200,铜川市,610202,王益,109.075862,35.069098,57037,57037,陕西省,108.9722,34.9328,108.9722,34.9328
610203,610200,铜川市,610203,印台,109.100814,35.111927,57037,57037,陕西省,108.9722,34.9328,108.9722,34.9328
610204,610200,铜川市,610204,耀州,108.962538,34.910206,57037,57037,陕西省,108.9722,34.9328,108.9722,34.9328
610222,610200,铜川市,610222,宜君,109.118278,35.398766,53945,53945,陕西省,109.0667,35.4333,109.0667,35.4333
610300,610300,宝鸡市,610300,宝鸡,107.14487,34.369315,57016,57016,陕西省,107.1333,34.35,107.1333,34.35
610302,610300,宝鸡市,610302,渭滨,107.144467,34.371008,57016,57016,陕西省,107.1333,34.35,107.1333,34.35
610303,610300,宝鸡市,610303,金台,107.149943,34.375192,57016,57016,陕西省,107.1333,34.35,107.1333,34.35
610304,610300,宝鸡市,610304,陈仓,107.383645,34.352747,57020,57020,陕西省,107.4,34.3667,107.4,34.3667
610322,610300,宝鸡市,610322,凤翔,107.400577,34.521668,57025,57025,陕西省,107.3833,34.5167,107.3833,34.5167
610323,610300,宝鸡市,610323,岐山,107.624464,34.44296,57024,57024,陕西省,107.65,34.45,107.65,34.45
610324,610300,宝鸡市,610324,扶风,107.891419,34.375497,57026,57026,陕西省,107.8833,34.3667,107.8833,34.3667
610326,610300,宝鸡市,610326,眉县,107.752371,34.272137,57027,57027,陕西省,107.7342,34.3019,107.7342,34.3019
610327,610300,宝鸡市,610327,陇县,106.857066,34.893262,57003,57003,陕西省,106.8333,34.9,106.8333,34.9
610328,610300,宝鸡市,610328,千阳,107.132987,34.642584,57021,57021,陕西省,107.1333,34.65,107.1333,34.65
610329,610300,宝鸡市,610329,麟游,107.796608,34.677714,57022,57022,陕西省,107.7833,34.6833,107.7833,34.6833
610330,610300,宝鸡市,610330,凤县,106.525212,33.912464,57113,57113,陕西省,106.5425,33.9261,106.5425,33.9261
610331,610300,宝鸡市,610331,太白,107.316533,34.059215,57028,57028,陕西省,107.3233,34.0606,107.3233,34.0606
610400,610400,咸阳市,610400,咸阳,108.705117,34.333439,57048,57048,陕西省,108.7167,34.4,108.7167,34.4
610402,610400,咸阳市,610402,秦都,108.698636,34.329801,57048,57048,陕西省,108.7167,34.4,108.7167,34.4
610403,610400,咸阳市,610403,杨陵,108.086348,34.27135,57123,57123,陕西省,108.0667,34.2833,108.0667,34.2833
610404,610400,咸阳市,610404,渭城,108.730957,34.336847,57048,57048,陕西省,108.7167,34.4,108.7167,34.4
610422,610400,咸阳市,610422,三原,108.943481,34.613996,57041,57041,陕西省,108.9167,34.6333,108.9167,34.6333
610423,610400,咸阳市,610423,泾阳,108.83784,34.528493,57033,57033,陕西省,108.8167,34.55,108.8167,34.55
610424,610400,咸阳市,610424,乾县,108.247406,34.527261,57035,57035,陕西省,108.2333,34.55,108.2333,34.55
610425,610400,咸阳市,610425,礼泉,108.428317,34.482583,57029,57029,陕西省,108.4517,34.4875,108.4517,34.4875
610426,610400,咸阳市,610426,永寿,108.143129,34.692619,57030,57030,陕西省,108.15,34.7,108.15,34.7
610428,610400,咸阳市,610428,长武,107.795835,35.206122,53929,53929,陕西省,107.8,35.2,107.8,35.2
610429,610400,咸阳市,610429,旬邑,108.337231,35.112234,53938,53938,陕西省,108.3,35.1667,108.3,35.1667
610430,610400,咸阳市,610430,淳化,108.581173,34.79797,57031,57031,陕西省,108.55,34.8167,108.55,34.8167
610431,610400,咸阳市,610431,武功,108.212857,34.259732,57034,57034,陕西省,108.2375,34.3097,108.2375,34.3097
610481,610400,咸阳市,610481,兴平,108.488493,34.297134,57038,57038,陕西省,108.45,34.2833,108.45,34.2833
610482,610400,咸阳市,610482,彬州,108.08457,35.049611,57023,57023,陕西省,108.1114,35.0156,108.1114,35.0156
610500,610500,渭南市,610500,渭南,109.502882,34.499381,57045,57045,陕西省,109.4933,34.4014,109.4933,34.4014
610502,610500,渭南市,610502,临渭,109.503299,34.501271,57045,57045,陕西省,109.4933,34.4014,109.4933,34.4014
610503,610500,渭南市,610503,华州,109.76141,34.511958,57045,57045,陕西省,109.4933,34.4014,109.4933,34.4014
610522,610500,渭南市,610522,潼关,110.24726,34.544515,57054,57054,陕西省,110.2503,34.5656,110.2503,34.5656
610523,610500,渭南市,610523,大荔,109.943123,34.795011,57043,57043,陕西省,109.9667,34.8,109.9667,34.8
610524,610500,渭南市,610524,合阳,110.147979,35.237098,53950,53950,陕西省,110.15,35.2333,110.15,35.2333
610525,610500,渭南市,610525,澄城,109.937609,35.184,53949,53949,陕西省,109.9167,35.1833,109.9167,35.1833
610526,610500,渭南市,610526,蒲城,109.589653,34.956034,53948,53948,陕西省,109.6258,34.8911,109.6258,34.8911
610527,610500,渭南市,610527,白水,109.594309,35.177291,53941,53941,陕西省,109.5833,35.1833,109.5833,35.1833
610528,610500,渭南市,610528,富平,109.187174,34.746679,57042,57042,陕西省,109.1833,34.7833,109.1833,34.7833
610581,610500,渭南市,610581,韩城,110.452391,35.475238,53955,53955,陕西省,110.4597,35.5231,110.4597,35.5231
610582,610500,渭南市,610582,华阴,110.08952,34.565359,57055,57055,陕西省,110.1267,34.5936,110.1267,34.5936
610600,610600,延安市,610600,延安,109.49081,36.596537,53845,53845,陕西省,109.45,36.5833,109.45,36.5833
610602,610600,延安市,610602,宝塔,109.49069,36.596291,53845,53845,陕西省,109.45,36.5833,109.45,36.5833
610603,610600,延安市,610603,安塞,109.325341,36.86441,53841,53841,陕西省,109.3167,36.8833,109.3167,36.8833
610621,610600,延安市,610621,延长,110.012961,36.578306,53854,53854,陕西省,110.0667,36.5833,110.0667,36.5833
610622,610600,延安市,610622,延川,110.190314,36.882066,53850,53850,陕西省,110.1833,36.8833,110.1833,36.8833
610623,610600,延安市,610623,子长,109.675968,37.14207,53748,53748,陕西省,109.7,37.1833,109.7,37.1833
610625,610600,延安市,610625,志丹,108.768898,36.823031,53832,53832,陕西省,108.7731,36.8114,108.7731,36.8114
610626,610600,延安市,610626,吴起,108.176976,36.924852,53738,53738,陕西省,108.1667,36.9167,108.1667,36.9167
610627,610600,延安市,610627,甘泉,109.34961,36.277729,53848,53848,陕西省,109.35,36.2667,109.35,36.2667
610628,610600,延安市,610628,富县,109.384136,35.996495,53931,53931,陕西省,109.3667,36,109.3667,36
610629,610600,延安市,610629,洛川,109.435712,35.762133,53942,53942,陕西省,109.3608,35.7872,109.3608,35.7872
610630,610600,延安市,610630,宜川,110.175537,36.050391,53857,53857,陕西省,110.1833,36.0667,110.1833,36.0667
610631,610600,延安市,610631,黄龙,109.83502,35.583276,53946,53946,陕西省,109.8167,35.6,109.8167,35.6
610632,610600,延安市,610632,黄陵,109.262469,35.580165,53944,53944,陕西省,109.25,35.5667,109.25,35.5667
610700,610700,汉中市,610700,汉中,107.028621,33.077668,57127,57127,陕西省,107.0333,33.0667,107.0333,33.0667
610702,610700,汉中市,610702,汉台,107.028233,33.077674,57127,57127,陕西省,107.0333,33.0667,107.0333,33.0667
610703,610700,汉中市,610703,南郑,106.942393,33.003341,57213,57213,陕西省,106.9333,33,106.9333,33
610722,610700,汉中市,610722,城固,107.329887,33.153098,57128,57128,陕西省,107.3333,33.1667,107.3333,33.1667
610723,610700,汉中市,610723,洋县,107.549962,33.223283,57126,57126,陕西省,107.55,33.2167,107.55,33.2167
610724,610700,汉中市,610724,西乡,107.765858,32.987961,57129,57129,陕西省,107.7167,32.9833,107.7167,32.9833
610725,610700,汉中市,610725,勉县,106.680175,33.155618,57119,57119,陕西省,106.7,33.1667,106.7,33.1667
610726,610700,汉中市,610726,宁强,106.25739,32.830806,57211,57211,陕西省,106.25,32.8333,106.25,32.8333
610727,610700,汉中市,610727,略阳,106.153899,33.329638,57106,57106,陕西省,106.15,33.3167,106.15,33.3167
610728,610700,汉中市,610728,镇巴,107.89531,32.535854,57238,57238,陕西省,107.8922,32.5228,107.8922,32.5228
610729,610700,汉中市,610729,留坝,106.924377,33.61334,57124,57124,陕西省,106.9197,33.455,106.9197,33.455
610730,610700,汉中市,610730,佛坪,107.988582,33.520745,57134,57134,陕西省,107.9833,33.5167,107.9833,33.5167
610800,610800,榆林市,610800,榆林,109.741193,38.290162,53646,53646,陕西省,109.7833,38.2667,109.7833,38.2667
610802,610800,榆林市,610802,榆阳,109.74791,38.299267,53646,53646,陕西省,109.7833,38.2667,109.7833,38.2667
610803,610800,榆林市,610803,横山,109.292596,37.964048,53740,53740,陕西省,109.2333,37.9333,109.2333,37.9333
610822,610800,榆林市,610822,府谷,111.069645,39.029243,53567,53567,陕西省,111,39.0167,111,39.0167
610824,610800,榆林市,610824,靖边,108.80567,37.596084,53735,53735,陕西省,108.8,37.6167,108.8,37.6167
610825,610800,榆林市,610825,定边,107.601284,37.59523,53725,53725,陕西省,107.5833,37.5833,107.5833,37.5833
610826,610800,榆林市,610826,绥德,110.265377,37.507701,53754,53754,陕西省,110.2167,37.5,110.2167,37.5
610827,610800,榆林市,610827,米脂,110.178683,37.759081,53750,53750,陕西省,110.1772,37.7642,110.1772,37.7642
610828,610800,榆林市,610828,佳县,110.493367,38.021597,53658,53658,陕西省,110.4833,38.0333,110.4833,38.0333
610829,610800,榆林市,610829,吴堡,110.739315,37.451925,53756,53756,陕西省,110.7167,37.5167,110.7167,37.5167
610830,610800,榆林市,610830,清涧,110.12146,37.087702,53757,53757,陕西省,110.1167,37.1167,110.1167,37.1167
610831,610800,榆林市,610831,子洲,110.03457,37.611573,53751,53751,陕西省,110.05,37.6,110.05,37.6
610881,610800,榆林市,610881,神木,110.497005,38.835641,53651,53651,陕西省,110.4669,38.8233,110.4669,38.8233
610900,610900,安康市,610900,安康,109.029273,32.6903,57245,57245,陕西省,109.0417,32.6931,109.0417,32.6931
610902,610900,安康市,610902,汉滨,109.029098,32.690817,57245,57245,陕西省,109.0417,32.6931,109.0417,32.6931
610921,610900,安康市,610921,汉阴,108.510946,32.891121,57233,57233,陕西省,108.5019,32.9025,108.5019,32.9025
610922,610900,安康市,610922,石泉,108.250512,33.038512,57232,57232,陕西省,108.2667,33.05,108.2667,33.05
610923,610900,安康市,610923,宁陕,108.313714,33.312184,57137,57137,陕西省,108.3167,33.3167,108.3167,33.3167
610924,610900,安康市,610924,紫阳,108.537788,32.520176,57231,57231,陕西省,108.5333,32.5333,108.5333,32.5333
610925,610900,安康市,610925,岚皋,108.900663,32.31069,57247,57247,陕西省,108.9,32.3167,108.9,32.3167
610926,610900,安康市,610926,平利,109.361865,32.387933,57248,57248,陕西省,109.3411,32.4006,109.3411,32.4006
610927,610900,安康市,610927,镇坪,109.526437,31.883395,57343,57343,陕西省,109.5333,31.9,109.5333,31.9
610928,610900,安康市,610928,旬阳,109.368149,32.833567,57242,57242,陕西省,109.3667,32.85,109.3667,32.85
610929,610900,安康市,610929,白河,110.114186,32.809484,57254,57254,陕西省,110.1167,32.8167,110.1167,32.8167
611000,611000,商洛市,611000,商洛,109.939776,33.868319,57143,57143,陕西省,109.9656,33.8511,109.9656,33.8511
611002,611000,商洛市,611002,商州,109.937685,33.869208,57143,57143,陕西省,109.9656,33.8511,109.9656,33.8511
611021,611000,商洛市,611021,洛南,110.145716,34.088502,57057,57057,陕西省,110.15,34.1,110.15,34.1
611022,611000,商洛市,611022,丹凤,110.33191,33.694711,57153,57153,陕西省,110.3333,33.7,110.3333,33.7
611023,611000,商洛市,611023,商南,110.885437,33.526367,57154,57154,陕西省,110.9,33.5333,110.9,33.5333
611024,611000,商洛市,611024,山阳,109.880435,33.530411,57155,57155,陕西省,109.9156,33.5322,109.9156,33.5322
611025,611000,商洛市,611025,镇安,109.151075,33.423981,57144,57144,陕西省,109.15,33.4333,109.15,33.4333
611026,611000,商洛市,611026,柞水,109.111249,33.682773,57140,57140,陕西省,109.1167,33.6667,109.1167,33.6667
620100,620100,兰州市,620100,兰州,103.823557,36.058039,52889,52889,甘肃省,103.8778,36.0439,103.8778,36.0439
620102,620100,兰州市,620102,城关,103.841032,36.049115,52889,52889,甘肃省,103.8778,36.0439,103.8778,36.0439
620103,620100,兰州市,620103,七里河,103.784326,36.06673,52889,52889,甘肃省,103.8778,36.0439,103.8778,36.0439
620104,620100,兰州市,620104,西固,103.622331,36.100369,52889,52889,甘肃省,103.8778,36.0439,103.8778,36.0439
620105,620100,兰州市,620105,安宁区,103.724038,36.10329,52889,52889,甘肃省,103.8778,36.0439,103.8778,36.0439
620111,620100,兰州市,620111,红古,102.861814,36.344177,52889,52889,甘肃省,103.8778,36.0439,103.8778,36.0439
620121,620100,兰州市,620121,永登,103.262203,36.734428,52885,52885,甘肃省,103.2556,36.7467,103.2556,36.7467
620122,620100,兰州市,620122,皋兰,103.94933,36.331254,52884,52884,甘肃省,103.9436,36.3483,103.9436,36.3483
620123,620100,兰州市,620123,榆中,104.114975,35.84443,52983,52983,甘肃省,104.1431,35.8664,104.1431,35.8664
620200,620200,嘉峪关市,620200,嘉峪关,98.277304,39.786529,52532,52532,甘肃省,98.3342,39.7825,98.3342,39.7825
620300,620300,金昌市,620300,金昌,102.187888,38.514238,52675,52675,甘肃省,102.2,38.5333,102.2,38.5333
620302,620300,金昌市,620302,金川区,102.187683,38.513793,52675,52675,甘肃省,102.2,38.5333,102.2,38.5333
620321,620300,金昌市,620321,永昌,101.971957,38.247354,52674,52674,甘肃省,101.9319,38.2178,101.9319,38.2178
620400,620400,白银市,620400,白银,104.173606,36.54568,52896,52896,甘肃省,104.1442,36.5481,104.1442,36.5481
620402,620400,白银市,620402,白银区,104.1554128,36.541464,52896,52896,甘肃省,104.1442,36.5481,104.1442,36.5481
620403,620400,白银市,620403,平川,104.819207,36.72921,52896,52896,甘肃省,104.1442,36.5481,104.1442,36.5481
620421,620400,白银市,620421,靖远,104.686972,36.561424,52895,52895,甘肃省,104.6867,36.5694,104.6867,36.5694
620422,620400,白银市,620422,会宁,105.054337,35.692486,52993,52993,甘肃省,105.0628,35.6778,105.0628,35.6778
620423,620400,白银市,620423,景泰,104.066394,37.193519,52797,52797,甘肃省,104.05,37.1833,104.05,37.1833
620500,620500,天水市,620500,天水,105.724998,34.578529,57006,57006,甘肃省,105.7433,34.5725,105.7433,34.5725
620502,620500,天水市,620502,秦州,105.724477,34.578645,57006,57006,甘肃省,105.7433,34.5725,105.7433,34.5725
620503,620500,天水市,620503,麦积,105.897631,34.563504,57014,57014,甘肃省,105.8667,34.5667,105.8667,34.5667
620521,620500,天水市,620521,清水,106.139878,34.75287,57011,57011,甘肃省,106.1497,34.7478,106.1497,34.7478
620522,620500,天水市,620522,秦安,105.6733,34.862354,57002,57002,甘肃省,105.65,34.8581,105.65,34.8581
620523,620500,天水市,620523,甘谷,105.332347,34.747327,57001,57001,甘肃省,105.3256,34.7503,105.3256,34.7503
620524,620500,天水市,620524,武山,104.891696,34.721955,57004,57004,甘肃省,104.8822,34.7278,104.8822,34.7278
620525,620500,天水市,620525,张家川,106.212416,34.993237,57012,57012,甘肃省,106.2006,34.9906,106.2006,34.9906
620600,620600,武威市,620600,武威,102.634697,37.929996,52679,872631,甘肃省,102.8739,37.8858,102.6667,37.9167
620602,620600,武威市,620602,凉州,102.634492,37.93025,52679,52679,甘肃省,102.8739,37.8858,102.8739,37.8858
620621,620600,武威市,620621,民勤,103.090654,38.624621,52681,52681,甘肃省,103.0886,38.6319,103.0886,38.6319
620622,620600,武威市,620622,古浪,102.898047,37.470571,52784,52784,甘肃省,102.8958,37.4736,102.8958,37.4736
620623,620600,武威市,620623,天祝,103.142034,36.971678,52881,872553,甘肃省,103.1861,36.9889,103.1064,37.0061
620700,620700,张掖市,620700,张掖,100.455472,38.932897,52652,52652,甘肃省,100.275,39.0792,100.275,39.0792
620702,620700,张掖市,620702,甘州,100.454862,38.931774,52652,52652,甘肃省,100.275,39.0792,100.275,39.0792
620721,620700,张掖市,620721,肃南,99.617086,38.837269,52643,52643,甘肃省,99.62,38.8336,99.62,38.8336
620722,620700,张掖市,620722,民乐,100.816623,38.434454,52656,52656,甘肃省,100.8194,38.4631,100.8194,38.4631
620723,620700,张掖市,620723,临泽,100.166333,39.152151,52557,52557,甘肃省,100.1608,39.1456,100.1608,39.1456
620724,620700,张掖市,620724,高台,99.81665,39.376308,52546,52546,甘肃省,99.8292,39.3739,99.8292,39.3739
620725,620700,张掖市,620725,山丹,101.088442,38.784839,52661,52661,甘肃省,101.0839,38.7933,101.0839,38.7933
620800,620800,平凉市,620800,平凉,106.684691,35.54279,53915,53915,甘肃省,106.66,35.5311,106.66,35.5311
620802,620800,平凉市,620802,崆峒,106.684223,35.54173,53915,53915,甘肃省,106.66,35.5311,106.66,35.5311
620821,620800,平凉市,620821,泾川,107.365218,35.335283,53926,53926,甘肃省,107.3547,35.3436,107.3547,35.3436
620822,620800,平凉市,620822,灵台,107.620587,35.064009,53924,53924,甘肃省,107.6186,35.0678,107.6186,35.0678
620823,620800,平凉市,620823,崇信,107.031253,35.304533,53928,53928,甘肃省,107.0233,35.3031,107.0233,35.3031
620825,620800,平凉市,620825,庄浪,106.041979,35.203428,53917,53917,甘肃省,106.0583,35.2231,106.0583,35.2231
620826,620800,平凉市,620826,静宁,105.733489,35.525243,53906,53906,甘肃省,105.7122,35.5239,105.7122,35.5239
620881,620800,平凉市,620881,华亭,106.649308,35.215342,53927,53927,甘肃省,106.6247,35.2047,106.6247,35.2047
620900,620900,酒泉市,620900,酒泉,98.510795,39.744023,52533,52533,甘肃省,98.4833,39.7667,98.4833,39.7667
620902,620900,酒泉市,620902,肃州,98.511155,39.743858,52533,52533,甘肃省,98.4833,39.7667,98.4833,39.7667
620921,620900,酒泉市,620921,金塔,98.902959,39.983036,52447,52447,甘肃省,98.8894,39.9969,98.8894,39.9969
620922,620900,酒泉市,620922,瓜州,95.780591,40.516525,52424,52424,甘肃省,95.7783,40.5339,95.7783,40.5339
620923,620900,酒泉市,620923,肃北,94.87728,39.51224,52515,52515,甘肃省,94.8667,39.5167,94.8667,39.5167
620924,620900,酒泉市,620924,阿克塞,94.337642,39.631642,52418,52418,甘肃省,94.6833,40.15,94.6833,40.15
620981,620900,酒泉市,620981,玉门,97.037206,40.28682,52436,52436,甘肃省,97.0269,40.2694,97.0269,40.2694
620982,620900,酒泉市,620982,敦煌,94.664279,40.141119,52418,52418,甘肃省,94.6833,40.15,94.6833,40.15
621000,621000,庆阳市,621000,庆阳,107.638372,35.734218,53923,53923,甘肃省,107.6283,35.7267,107.6283,35.7267
621002,621000,庆阳市,621002,西峰,107.638824,35.733713,53923,53923,甘肃省,107.6283,35.7267,107.6283,35.7267
621021,621000,庆阳市,621021,庆城,107.885664,36.013504,53829,53829,甘肃省,107.8931,35.9828,107.8931,35.9828
621022,621000,庆阳市,621022,环县,107.308754,36.569322,53821,53821,甘肃省,107.3044,36.5733,107.3044,36.5733
621023,621000,庆阳市,621023,华池,107.986288,36.457304,53930,53930,甘肃省,107.9914,36.4536,107.9914,36.4536
621024,621000,庆阳市,621024,合水,108.019865,35.819005,53934,53934,甘肃省,107.9803,35.7775,107.9803,35.7775
621025,621000,庆阳市,621025,正宁,108.361068,35.490642,53935,53935,甘肃省,108.3986,35.4897,108.3986,35.4897
621026,621000,庆阳市,621026,宁县,107.921182,35.50201,53937,53937,甘肃省,107.8911,35.5317,107.8911,35.5317
621027,621000,庆阳市,621027,镇原,107.195706,35.677806,53925,53925,甘肃省,107.1833,35.6833,107.1833,35.6833
621100,621100,定西市,621100,定西,104.626294,35.579578,52995,52995,甘肃省,104.6006,35.5842,104.6006,35.5842
621102,621100,定西市,621102,安定,104.62577,35.579764,52995,52995,甘肃省,104.6006,35.5842,104.6006,35.5842
621121,621100,定西市,621121,通渭,105.250102,35.208922,53908,53908,甘肃省,105.2283,35.2086,105.2283,35.2086
621122,621100,定西市,621122,陇西,104.637554,35.003409,56092,56092,甘肃省,104.6467,34.9944,104.6467,34.9944
621123,621100,定西市,621123,渭源,104.211742,35.133023,52998,52998,甘肃省,104.1958,35.1261,104.1958,35.1261
621124,621100,定西市,621124,临洮,103.862186,35.376233,52986,52986,甘肃省,103.8608,35.3622,103.8608,35.3622
621125,621100,定西市,621125,漳县,104.466756,34.848642,56091,56091,甘肃省,104.4611,34.85,104.4611,34.85
621126,621100,定西市,621126,岷县,104.039882,34.439105,56093,56093,甘肃省,104.0175,34.4331,104.0175,34.4331
621200,621200,陇南市,621200,陇南,104.929379,33.388598,56096,56096,甘肃省,104.9167,33.4,104.9167,33.4
621202,621200,陇南市,621202,武都,104.929866,33.388155,56096,56096,甘肃省,104.9167,33.4,104.9167,33.4
621221,621200,陇南市,621221,成县,105.734434,33.739863,57102,57102,甘肃省,105.7167,33.75,105.7167,33.75
621222,621200,陇南市,621222,文县,104.682448,32.942171,56192,56192,甘肃省,104.6667,32.95,104.6667,32.95
621223,621200,陇南市,621223,宕昌,104.394475,34.042655,56095,56095,甘肃省,104.3833,34.0333,104.3833,34.0333
621224,621200,陇南市,621224,康县,105.609534,33.328266,57105,57105,甘肃省,105.6,33.3333,105.6,33.3333
621225,621200,陇南市,621225,西和,105.299737,34.013718,57008,57008,甘肃省,105.3,34.0333,105.3,34.0333
621226,621200,陇南市,621226,礼县,105.181616,34.189387,57007,57007,甘肃省,105.155,34.1717,105.155,34.1717
621227,621200,陇南市,621227,徽县,106.085632,33.767785,57110,57110,甘肃省,106.0697,33.7939,106.0697,33.7939
621228,621200,陇南市,621228,两当,106.306959,33.910729,57111,57111,甘肃省,106.3,33.9167,106.3,33.9167
622900,622900,临夏回族自治州,622900,临夏,103.211634,35.59941,52984,52984,甘肃省,103.1764,35.5797,103.1764,35.5797
